"roi","i2c2_m","i2c2_r","i2c2_diff","discr_m","discr_r","discr_diff","finger_m","finger_r","finger_diff"
275,0.473684367138775,0.444439329945052,0.0292450371937226,0.953799269452939,0.888251783893986,0.0655474855589534,0.568807339449541,0.357798165137615,0.211009174311927
276,0.368107484045761,0.367928847763936,0.000178636281825906,0.933137054104796,0.88642541624193,0.046711637862866,0.532110091743119,0.495412844036697,0.036697247706422
277,0.444259568387803,0.411006044377965,0.0332535240098388,0.958481991165477,0.906727828746177,0.0517541624193,0.660550458715596,0.559633027522936,0.100917431192661
278,0.51871860158558,0.433586368502161,0.0851322330834191,0.958333333333333,0.927263846415223,0.0310694869181108,0.55045871559633,0.541284403669725,0.00917431192660556
279,0.216216191136774,0.316519261875554,-0.10030307073878,0.833781362007168,0.805608892302441,0.0281724697047278,0.174311926605505,0.26605504587156,-0.0917431192660551
280,0.302823407689239,0.336990418144568,-0.0341670104553292,0.830837173579109,0.791868416581719,0.0389687569973897,0.146788990825688,0.220183486238532,-0.073394495412844
281,0.40111205195358,0.343542343500695,0.0575697084528852,0.786663679808841,0.75760582010582,0.029057859703021,0.110091743119266,0.110091743119266,0
282,0.290513436226844,0.381277109404166,-0.0907636731773212,0.714136371394436,0.715683137054105,-0.00154676565966894,0.0458715596330275,0.0458715596330275,0
283,0.305726284462686,0.256860184985565,0.048866099477121,0.739545997610514,0.717389912954429,0.0221560846560847,0.036697247706422,0.036697247706422,0
284,0.336683044418768,0.356585697716694,-0.0199026532979263,0.834389400921659,0.776142541624193,0.058246859297466,0.192660550458716,0.0917431192660551,0.100917431192661
285,0.390259418592605,0.331426438315997,0.0588329802766082,0.868979357798165,0.819401970778118,0.0495773870200475,0.293577981651376,0.247706422018349,0.0458715596330275
286,0.248133962883794,0.420248387548897,-0.172114424665103,0.730830773169483,0.766715736473801,-0.0358849633043181,0.0825688073394495,0.119266055045872,-0.036697247706422
287,0.166929430848455,0.27826993720822,-0.111340506359765,0.727097200887523,0.653769841269841,0.0733273596176822,0.0458715596330275,0.018348623853211,0.0275229357798165
288,0.368848956152147,0.329537164147647,0.0393117920044999,0.901630988786952,0.874850657108722,0.0267803316782305,0.339449541284404,0.412844036697248,-0.073394495412844
289,0.25910110528785,0.292562368157197,-0.0334612628693474,0.817823007339136,0.835828661230037,-0.018005653890901,0.302752293577982,0.256880733944954,0.0458715596330275
290,0.266566327327624,0.327512234965352,-0.0609459076377276,0.595195425840587,0.631400409626216,-0.036204983785629,0,0,0
291,0.295009637189685,0.365949476967016,-0.0709398397773318,0.903151135005974,0.870880054366293,0.0322710806396808,0.403669724770642,0.412844036697248,-0.00917431192660551
292,0.351141741870312,0.378496944704688,-0.0273552028343763,0.688404392764858,0.695166496772001,-0.0067621040071435,0.0458715596330275,0.055045871559633,-0.00917431192660551
293,0.304715917325921,0.320478657490291,-0.0157627401643702,0.810750554702168,0.81558995922528,-0.00483940452311271,0.146788990825688,0.229357798165138,-0.0825688073394495
294,0.327714603344783,0.445587401080947,-0.117872797736164,0.772796125618706,0.786856523955148,-0.0140603983364416,0.119266055045872,0.155963302752294,-0.036697247706422
295,0.32382174170156,0.375475655208514,-0.0516539135069538,0.788519798600444,0.762232415902141,0.0262873826983031,0.146788990825688,0.100917431192661,0.0458715596330275
296,0.33283602970439,0.421792680956579,-0.0889566512521885,0.86357458375807,0.852918586789555,0.0106559969685154,0.321100917431193,0.26605504587156,0.055045871559633
297,0.31686668131766,0.383710379725431,-0.0668436984077711,0.93463048301758,0.881211773700306,0.053418709317274,0.440366972477064,0.357798165137615,0.0825688073394495
298,0.304772416690682,0.356107405746704,-0.0513349890560223,0.641150611620795,0.668917770981991,-0.027767159361196,0.0275229357798165,0.0458715596330275,-0.018348623853211
299,0.359612920440201,0.413132669343695,-0.0535197489034949,0.702270217465172,0.721616972477064,-0.0193467550118926,0.036697247706422,0.055045871559633,-0.018348623853211
300,0.291631504573797,0.418862114511337,-0.12723060993754,0.671776327018263,0.700751783893986,-0.0289754568757232,0.00917431192660551,0.0825688073394495,-0.073394495412844
301,0.293458549875299,0.389038363153197,-0.0955798132778981,0.789319849803721,0.791082653754672,-0.00176280395095141,0.128440366972477,0.146788990825688,-0.018348623853211
302,0.342650367288722,0.478470728842192,-0.13582036155347,0.729433350401092,0.680990910635406,0.0484424397656863,0.055045871559633,0.0458715596330275,0.00917431192660551
303,0.227148799790942,0.410320112707954,-0.183171312917012,0.838773681515617,0.713048301757979,0.125725379757638,0.155963302752294,0.0825688073394495,0.073394495412844
304,0.283924531416899,0.295179448128009,-0.0112549167111096,0.785138248847926,0.716461853558628,0.0686763952892985,0.110091743119266,0.073394495412844,0.036697247706422
305,0.281243609091609,0.389477356747833,-0.108233747656224,0.898638846219491,0.771916411824669,0.126722434394823,0.302752293577982,0.073394495412844,0.229357798165138
306,0.375329628403067,0.369963846118937,0.00536578228413037,0.836890502888209,0.80070293917771,0.0361875637104995,0.165137614678899,0.146788990825688,0.018348623853211
307,0.326287969166278,0.325526016309427,0.000761952856851211,0.882232462877624,0.806617397213727,0.0756150656638966,0.256880733944954,0.220183486238532,0.036697247706422
308,0.222954088495997,0.395189033666595,-0.172234945170598,0.913135774022871,0.80607825567503,0.107057518347841,0.36697247706422,0.110091743119266,0.256880733944954
309,0.31743362623436,0.396307444645982,-0.0788738184116221,0.952988991295443,0.85591870540265,0.0970702858927925,0.559633027522936,0.330275229357798,0.229357798165138
310,0.399002004061929,0.395034125734923,0.00396787832700563,0.929147465437788,0.900921658986175,0.0282258064516129,0.486238532110092,0.467889908256881,0.018348623853211
311,0.22343112498768,0.425695495142147,-0.202264370154467,0.815060163850486,0.776604369346305,0.0384557945041816,0.211009174311927,0.18348623853211,0.0275229357798165
312,0.238293778445637,0.4394756087549,-0.201181830309262,0.833194657791432,0.808681088923024,0.0245135688684076,0.128440366972477,0.220183486238532,-0.0917431192660551
313,0.385767151478722,0.452858966626958,-0.0670918151482366,0.890587835541964,0.873715171593612,0.016872663948352,0.247706422018349,0.311926605504587,-0.0642201834862385
314,0.354292022428776,0.418033067352843,-0.0637410449240666,0.667914746543779,0.650866462793068,0.0170482837507105,0.018348623853211,0.0458715596330275,-0.0275229357798165
315,0.441547709273437,0.408418613322631,0.0331290959508058,0.830719832735962,0.71279228537293,0.117927547363031,0.137614678899083,0.0642201834862385,0.073394495412844
316,0.433237098325165,0.41249475304627,0.0207423452788956,0.906175671083928,0.835008107185527,0.0711675638984014,0.26605504587156,0.165137614678899,0.100917431192661
317,0.460886138503682,0.485706311370217,-0.0248201728665349,0.935609921848454,0.906069486918111,0.0295404349303432,0.348623853211009,0.422018348623853,-0.073394495412844
318,0.337324478674775,0.33283280566907,0.00449167300570535,0.926811315924219,0.816148233486943,0.110663082437276,0.422018348623853,0.238532110091743,0.18348623853211
319,0.339309644132653,0.340707976671549,-0.00139833253889593,0.951399556238266,0.853558627752176,0.0978409284860897,0.504587155963303,0.302752293577982,0.201834862385321
320,0.431577608234244,0.335277030692288,0.0963005775419561,0.945383171189623,0.867564857484212,0.0778183137054105,0.477064220183486,0.412844036697248,0.0642201834862385
321,0.282285113281168,0.331740020056481,-0.0494549067753131,0.939836051647978,0.864492660863629,0.0753433907843496,0.486238532110092,0.311926605504587,0.174311926605505
322,0.404810161706929,0.401166917910345,0.00364324379658415,0.939135236153585,0.875817618076792,0.0633176180767924,0.568807339449541,0.458715596330275,0.110091743119266
323,0.341488000130771,0.446755908535455,-0.105267908404684,0.953937308868501,0.914458036017669,0.0394792728508324,0.669724770642202,0.568807339449541,0.100917431192661
324,0.394272566383091,0.459817454776121,-0.0655448883930295,0.950847349643221,0.913523615358478,0.0373237342847434,0.559633027522936,0.495412844036697,0.0642201834862385
325,0.381721730905478,0.493349390411566,-0.111627659506088,0.95429833503228,0.910677879714577,0.0436204553177031,0.779816513761468,0.587155963302752,0.192660550458716
326,0.417930378937939,0.504928731074732,-0.0869983521367923,0.957037886510364,0.893943255181787,0.0630946313285763,0.688073394495413,0.495412844036697,0.192660550458716
327,0.411462605189392,0.395427761399289,0.0160348437901032,0.897309293238192,0.854240995582739,0.0430682976554536,0.26605504587156,0.321100917431193,-0.055045871559633
328,0.372316178393989,0.377067855969485,-0.00475167757549577,0.942448182127081,0.924453831711896,0.017994350415185,0.513761467889908,0.596330275229358,-0.0825688073394495
329,0.325808928694474,0.406804622539147,-0.0809956938446726,0.932509344206592,0.922814729867482,0.00969461433910979,0.541284403669725,0.587155963302752,-0.0458715596330276
330,0.396044404397481,0.420455436339432,-0.0244110319419503,0.95389571599249,0.914139483520217,0.0397562324722728,0.660550458715596,0.532110091743119,0.128440366972477
331,0.36974878536124,0.463074429942681,-0.0933256445814409,0.949810121181089,0.91458545701665,0.0352246641644391,0.614678899082569,0.559633027522936,0.055045871559633
332,0.323190706010857,0.276119785823131,0.0470709201877254,0.870093019286568,0.820361836490869,0.0497311827956989,0.302752293577982,0.293577981651376,0.00917431192660551
333,0.440831992743647,0.400028791872491,0.0408032008711558,0.860385731353473,0.781409276248726,0.0789764551047475,0.174311926605505,0.165137614678899,0.00917431192660551
334,0.449131457203728,0.326445742319267,0.122685714884461,0.880818892286782,0.737615207373272,0.14320368491351,0.321100917431193,0.0825688073394495,0.238532110091743
335,0.350155778408478,0.341751244710493,0.00840453369798527,0.873542524005487,0.814379459734964,0.0591630642705226,0.238532110091743,0.165137614678899,0.073394495412844
336,0.36404182982809,0.348572592163848,0.0154692376642418,0.908363064899762,0.783698156682028,0.124664908217734,0.422018348623853,0.155963302752294,0.26605504587156
337,0.3973197592409,0.308233094801393,0.0890866644395065,0.921979006656426,0.810942566990954,0.111036439665472,0.376146788990826,0.229357798165138,0.146788990825688
338,0.304248526948795,0.346909707441445,-0.0426611804926506,0.94578853046595,0.852982590885817,0.0928059395801331,0.577981651376147,0.376146788990826,0.201834862385321
339,0.300571409994145,0.27632924092306,0.0242421690710846,0.943711773700306,0.818335040109234,0.125376733591072,0.486238532110092,0.293577981651376,0.192660550458716
340,0.410081351543449,0.393406822171228,0.0166745293722216,0.86567703024125,0.783154121863799,0.0825229083774511,0.256880733944954,0.137614678899083,0.119266055045872
341,0.336844185063012,0.418186005901445,-0.0813418208384338,0.928187403993856,0.891819571865443,0.0363678321284121,0.394495412844037,0.394495412844037,0
342,0.427296769679182,0.468725985791657,-0.0414292161124746,0.913056405028882,0.898987003058104,0.0140694019707781,0.36697247706422,0.422018348623853,-0.055045871559633
343,0.405756064872058,0.375370788397086,0.030385276474972,0.925648574842123,0.789861535847774,0.135787038994349,0.486238532110092,0.201834862385321,0.284403669724771
344,0.248437367271925,0.295509653582063,-0.0470722863101374,0.512011435398532,0.502132630315501,0.00987880508303152,0,0.00917431192660551,-0.00917431192660551
345,0.205124406528322,0.288135943082315,-0.0830115365539934,0.541399982932241,0.571908602150538,-0.0305086192182966,0.00917431192660551,0.018348623853211,-0.00917431192660551
346,0.276578856519656,0.380867388892933,-0.104288532373277,0.531069486918111,0.506869772998805,0.0241997139193054,0,0.018348623853211,-0.018348623853211
347,0.340576666370251,0.308925938632139,0.0316507277381118,0.728483956306537,0.748357228195938,-0.0198732718894009,0.0825688073394495,0.0917431192660551,-0.00917431192660551
348,0.223515384211066,0.376685029834091,-0.153169645623025,0.690508192524322,0.73449711179069,-0.0439889192663682,0.0275229357798165,0.0458715596330275,-0.018348623853211
349,0.440887267999098,0.427298519305765,0.0135887486933332,0.956422018348624,0.921742269792729,0.0346797485558953,0.642201834862385,0.541284403669725,0.100917431192661
350,0.322021986082917,0.383767850265695,-0.0617458641827777,0.94552752293578,0.932137699626232,0.0133898233095481,0.596330275229358,0.577981651376147,0.018348623853211
351,0.39185760728706,0.446362077019995,-0.054504469732935,0.932902225620115,0.928134556574923,0.00476766904519199,0.559633027522936,0.504587155963303,0.055045871559633
352,0.286522456141471,0.404404838089701,-0.11788238194823,0.747406550068587,0.680203533026114,0.0672030170424734,0.0825688073394495,0.055045871559633,0.0275229357798165
353,0.290349392568925,0.320774321083791,-0.0304249285148666,0.731534818228367,0.728622631848438,0.00291218637992829,0.055045871559633,0.055045871559633,0
354,0.291549768968128,0.325536002136398,-0.0339862331682701,0.720682551817873,0.711085509472606,0.00959704234526659,0.018348623853211,0.0825688073394495,-0.0642201834862385
355,0.274028759178599,0.367108582322759,-0.0930798231441605,0.883165562351342,0.731980547060822,0.15118501529052,0.256880733944954,0.0825688073394495,0.174311926605505
356,0.146807112326438,0.363214302972482,-0.216407190646044,0.824255419013484,0.793461179068977,0.0307942399445063,0.211009174311927,0.18348623853211,0.0275229357798165
357,0.359778309184332,0.355211682729838,0.00456662645449352,0.735866887529732,0.737729338134431,-0.00186245060469914,0.0642201834862385,0.119266055045872,-0.055045871559633
358,0.258917842063812,0.355910062237329,-0.0969922201735171,0.714531063321386,0.6922363031234,0.022294760197986,0.018348623853211,0.0275229357798165,-0.00917431192660551
359,0.330696514490308,0.389324288422524,-0.0586277739322165,0.882947175285885,0.897691556235134,-0.0147443809492492,0.339449541284404,0.495412844036697,-0.155963302752294
360,0.357512866536149,0.359950972466475,-0.00243810593032523,0.865292712066906,0.855812521236833,0.00948019083007245,0.311926605504587,0.36697247706422,-0.055045871559633
361,0.387885678811901,0.291393822470954,0.0964918563409474,0.579389574759945,0.554424816521591,0.0249647582383544,0,0,0
362,0.253330894195325,0.313664213858098,-0.0603333196627728,0.561155913978495,0.543546126401631,0.0176097875768636,0,0.00917431192660551,-0.00917431192660551
363,0.240825166709276,0.395127888736148,-0.154302722026871,0.591547192353644,0.580084097859327,0.0114630944943167,0,0.00917431192660551,-0.00917431192660551
364,0.25114614968986,0.366340503844651,-0.115194354154792,0.597574244751664,0.592174639917695,0.00539960483396862,0.00917431192660551,0,0.00917431192660551
365,0.353921358364274,0.353297841976334,0.000623516387939838,0.693159616038056,0.679493713897384,0.0136659021406728,0.036697247706422,0.0275229357798165,0.00917431192660551
366,0.353095048174831,0.370299446145933,-0.0172043979711028,0.701983520217465,0.696430088345226,0.00555343187223922,0.0642201834862385,0.0275229357798165,0.036697247706422
367,0.888732941158677,0.887506888568363,0.00122605259031383,0.506699095408773,0.508491210104113,-0.00179211469534057,0,0,0
368,0.401527724656284,0.351183731700497,0.0503439929557866,0.728476469588855,0.69416836561332,0.0343081039755352,0.036697247706422,0.0825688073394495,-0.0458715596330275
369,0.273029221422122,0.318155720130722,-0.0451264987086004,0.562243983614951,0.557562436289501,0.00468154732545079,0,0,0
370,0.315872269918508,0.303794214616914,0.0120780553015946,0.566916282642089,0.563094631328576,0.00382165131351275,0,0,0
371,0.291289914907002,0.396717073305199,-0.105427158398196,0.650749660210669,0.671657322460075,-0.0209076622494053,0,0.0275229357798165,-0.0275229357798165
372,0.306213136022218,0.407958404257513,-0.101745268235295,0.679190134835296,0.689676139272913,-0.0104860044376174,0.00917431192660551,0.036697247706422,-0.0275229357798165
373,0.238973784916189,0.303253972602484,-0.064280187686295,0.522687328532236,0.525740314046766,-0.0030529855145297,0,0.00917431192660551,-0.00917431192660551
374,0.234361359396418,0.313610143594419,-0.0792487841980007,0.525409626216078,0.53358081583888,-0.00817118962280261,0,0,0
375,0.238034793370548,0.33205544762098,-0.0940206542504316,0.604433350401092,0.5907874617737,0.013645888627392,0.00917431192660551,0,0.00917431192660551
376,0.252996321452165,0.303339457654927,-0.0503431362027619,0.611537805086192,0.605596091483188,0.00594171360300388,0,0.00917431192660551,-0.00917431192660551
377,0.843578855699784,0.857382390847086,-0.0138035351473021,0.523617511520737,0.518710530807305,0.00490698071343232,0,0,0
378,0.835620667321892,0.866748162043946,-0.0311274947220542,0.533730158730159,0.523233486943164,0.0104966717869943,0,0,0
379,0.870132430301005,0.856093820192033,0.014038610108972,0.505664362519201,0.502208141321045,0.00345622119815658,0,0,0
